	gene_curie	phenotypes	total_phenotypes	homologs	total_homologs	ortholog_phenotypes	total_ortholog_phenotypes
46	HGNC:42973	[['neuropsychological test', 'EFO:0003926', ['https://archive.monarchinitiative.org/#gwascatalog']]]	1	[['si:dkey-92j12.6', 'ZFIN:ZDB-GENE-100922-33', 'Danio rerio', ['https://archive.monarchinitiative.org/#panther']], ['Smim18', 'MGI:1919882', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['Smim18', 'RGD:6501537', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000033236', 'ENSEMBL:ENSSSCG00000033236', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSOANG00000046454', 'ENSEMBL:ENSOANG00000046454', 'Ornithorhynchus anatinus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000029492', 'ENSEMBL:ENSECAG00000029492', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000030603', 'ENSEMBL:ENSFCAG00000030603', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSGALG00000049741', 'ENSEMBL:ENSGALG00000049741', 'Gallus gallus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000051612', 'ENSEMBL:ENSBTAG00000051612', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000046929', 'ENSEMBL:ENSMODG00000046929', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']]]	10	['not found']	0
47	HGNC:22467	['not found']	0	[['ankrd54', 'ZFIN:ZDB-GENE-040718-318', 'Danio rerio', ['https://archive.monarchinitiative.org/#panther']], ['wtrw', 'FlyBase:FBgn0260005', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#panther']], ['CG10809', 'FlyBase:FBgn0036052', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#panther']], ['Ankrd61', 'MGI:1913979', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['trpa-1', 'WormBase:WBGene00007801', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#panther']], ['Ankrd61', 'RGD:1586393', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000018905', 'ENSEMBL:ENSPTRG00000018905', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000007372', 'ENSEMBL:ENSBTAG00000007372', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000021190', 'ENSEMBL:ENSECAG00000021190', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000027842', 'ENSEMBL:ENSFCAG00000027842', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ANKRD61', 'ENSEMBL:ENSCAFG00000015676', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSGALG00000051639', 'ENSEMBL:ENSGALG00000051639', 'Gallus gallus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000008105', 'ENSEMBL:ENSMODG00000008105', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSXETG00000030613', 'ENSEMBL:ENSXETG00000030613', 'Xenopus tropicalis', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000045015', 'ENSEMBL:ENSMMUG00000045015', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ANKRD61', 'ENSEMBL:ENSSSCG00000007593', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']]]	16	[['viable', 'FBcv:0000349', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']], ['viable', 'FBcv:0000349', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']], ['abnormal neurophysiology', 'FBcv:0000434', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']], ['behavior process quality, abnormal', 'ZP:0012599', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']], ['sensory perception of sound process quality, abnormal', 'ZP:0012827', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']], ['lethal', 'FBcv:0000351', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']], ['short lived', 'FBcv:0000385', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']], ['fertile', 'FBcv:0000374', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']], ['short', 'WBPhenotype:0000324', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']], ['long', 'WBPhenotype:0000022', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']], ['embryonic lethal', 'WBPhenotype:0000050', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']], ['maternal sterile', 'WBPhenotype:0000689', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']], ['fat', 'WBPhenotype:0000542', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']], ['pausing increased', 'WBPhenotype:0002310', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']], ['turning frequency reduced', 'WBPhenotype:0002314', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']], ['forward point velocity decreased', 'WBPhenotype:0002321', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']], ['backward point velocity variant', 'WBPhenotype:0002323', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']], ['nose movement variant', 'WBPhenotype:0002301', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']], ['coiling frequency increased', 'WBPhenotype:0002300', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']], ['path curvature variant', 'WBPhenotype:0002335', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']], ['forward locomotion decreased', 'WBPhenotype:0002347', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']], ['backing decreased', 'WBPhenotype:0002344', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']], ['body posture wavelength decreased', 'WBPhenotype:0002295', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']], ['body posture wavelength increased', 'WBPhenotype:0002296', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']], ['body posture amplitude decreased', 'WBPhenotype:0002292', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']], ['head bend angle variant', 'WBPhenotype:0002284', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']], ['tail bend angle variant', 'WBPhenotype:0002288', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']], ['tail bend angle increased', 'WBPhenotype:0002289', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']], ['increased levels of reactive oxygen species', 'WBPhenotype:0002238', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']], ['shortened life span', 'WBPhenotype:0001171', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']], ['sterile progeny', 'WBPhenotype:0001037', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']], ['ATP levels reduced', 'WBPhenotype:0001575', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']], ['protein aggregation variant', 'WBPhenotype:0001405', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']], ['forward point velocity variant', 'WBPhenotype:0001716', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']], ['frequency of body bend variant', 'WBPhenotype:0004023', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']], ['amplitude of sinusoidal movement variant', 'WBPhenotype:0004022', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']], ['isothermal tracking behavior variant', 'WBPhenotype:0000478', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']]]	37
48	HGNC:40375	[['red blood cell distribution width', 'EFO:0005192', ['https://archive.monarchinitiative.org/#gwascatalog']]]	1	[['mkrn2os.2', 'ZFIN:ZDB-GENE-160114-87', 'Danio rerio', ['https://archive.monarchinitiative.org/#panther', 'https://archive.monarchinitiative.org/#zfin']], ['mkrn2os.1', 'ZFIN:ZDB-GENE-160114-86', 'Danio rerio', ['https://archive.monarchinitiative.org/#panther', 'https://archive.monarchinitiative.org/#zfin']], ['CG9967', 'FlyBase:FBgn0031413', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#panther']], ['Mkrn2os', 'MGI:1917541', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['W10D9.6', 'WormBase:WBGene00185079', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#panther']], ['W10D9.3', 'WormBase:WBGene00021131', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000024991', 'ENSEMBL:ENSBTAG00000024991', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSOANG00000039177', 'ENSEMBL:ENSOANG00000039177', 'Ornithorhynchus anatinus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSGALG00000025959', 'ENSEMBL:ENSGALG00000025959', 'Gallus gallus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSRNOG00000052003', 'ENSEMBL:ENSRNOG00000052003', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000031904', 'ENSEMBL:ENSCAFG00000031904', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000046813', 'ENSEMBL:ENSFCAG00000046813', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000011581', 'ENSEMBL:ENSSSCG00000011581', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSACAG00000029532', 'ENSEMBL:ENSACAG00000029532', 'Anolis carolinensis', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000006265', 'ENSEMBL:ENSMODG00000006265', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000046408', 'ENSEMBL:ENSPTRG00000046408', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000031993', 'ENSEMBL:ENSMMUG00000031993', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000012416', 'ENSEMBL:ENSECAG00000012416', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']]]	18	[['viable', 'FBcv:0000349', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']]]	1
49	HGNC:33872	[['diastolic blood pressure', 'EFO:0006336', ['https://archive.monarchinitiative.org/#gwascatalog']], ['systolic blood pressure', 'EFO:0006335', ['https://archive.monarchinitiative.org/#gwascatalog']]]	2	[['Hrct1', 'MGI:1917945', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['Hrct1', 'RGD:2323278', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000016342', 'ENSEMBL:ENSMMUG00000016342', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000055183', 'ENSEMBL:ENSBTAG00000055183', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000004027', 'ENSEMBL:ENSECAG00000004027', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000029270', 'ENSEMBL:ENSPTRG00000029270', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['HRCT1', 'ENSEMBL:ENSCAFG00000029080', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']]]	7	['not found']	0
50	HGNC:37230	['not found']	0	['not found']	0	['not found']	0
51	HGNC:21943	[['family history of lung cancer', 'EFO:0006953', ['https://archive.monarchinitiative.org/#gwascatalog']]]	1	[['si:ch211-125m10.6', 'ZFIN:ZDB-GENE-120709-92', 'Danio rerio', ['https://archive.monarchinitiative.org/#panther']], ['Tmem221', 'MGI:3525074', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000030646', 'ENSEMBL:ENSECAG00000030646', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000032751', 'ENSEMBL:ENSSSCG00000032751', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000008991', 'ENSEMBL:ENSMMUG00000008991', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000015329', 'ENSEMBL:ENSCAFG00000015329', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSOANG00000046511', 'ENSEMBL:ENSOANG00000046511', 'Ornithorhynchus anatinus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000046047', 'ENSEMBL:ENSPTRG00000046047', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000007508', 'ENSEMBL:ENSFCAG00000007508', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['TMEM221', 'ENSEMBL:ENSBTAG00000025767', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSRNOG00000018167', 'ENSEMBL:ENSRNOG00000018167', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']]]	11	['not found']	0
52	HGNC:12168	['not found']	0	['not found']	0	['not found']	0
53	HGNC:41910	['not found']	0	[['ccdc166', 'ZFIN:ZDB-GENE-160114-85', 'Danio rerio', ['https://archive.monarchinitiative.org/#panther', 'https://archive.monarchinitiative.org/#zfin']], ['Ccdc166', 'MGI:1925902', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['Ccdc166', 'RGD:1588167', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000037038', 'ENSEMBL:ENSSSCG00000037038', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSGALG00000053276', 'ENSEMBL:ENSGALG00000053276', 'Gallus gallus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000061738', 'ENSEMBL:ENSMMUG00000061738', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000040360', 'ENSEMBL:ENSBTAG00000040360', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSOANG00000048689', 'ENSEMBL:ENSOANG00000048689', 'Ornithorhynchus anatinus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000031942', 'ENSEMBL:ENSCAFG00000031942', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000049538', 'ENSEMBL:ENSPTRG00000049538', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000043698', 'ENSEMBL:ENSMODG00000043698', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']]]	11	['not found']	0
54	HGNC:12061	['not found']	0	['not found']	0	['not found']	0
55	HGNC:12166	['not found']	0	['not found']	0	['not found']	0
56	HGNC:12164	['not found']	0	['not found']	0	['not found']	0
57	HGNC:12165	['not found']	0	['not found']	0	['not found']	0
58	HGNC:12162	['not found']	0	['not found']	0	['not found']	0
59	HGNC:33713	['not found']	0	[['si:ch211-191o15.6', 'ZFIN:ZDB-GENE-110228-3', 'Danio rerio', ['https://archive.monarchinitiative.org/#panther', 'https://archive.monarchinitiative.org/#zfin']], ['Gm614', 'MGI:2685460', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000036011', 'ENSEMBL:ENSFCAG00000036011', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000032209', 'ENSEMBL:ENSBTAG00000032209', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000032428', 'ENSEMBL:ENSMMUG00000032428', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000049512', 'ENSEMBL:ENSCAFG00000049512', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSOANG00000039891', 'ENSEMBL:ENSOANG00000039891', 'Ornithorhynchus anatinus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000030796', 'ENSEMBL:ENSSSCG00000030796', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']]]	8	['not found']	0
60	HGNC:12169	['not found']	0	['not found']	0	['not found']	0
61	HGNC:12172	['not found']	0	['not found']	0	['not found']	0
62	HGNC:44672	['not found']	0	[['gra', 'ZFIN:ZDB-GENE-081022-203', 'Danio rerio', ['https://archive.monarchinitiative.org/#panther']], ['Thor', 'FlyBase:FBgn0261560', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSOANG00000050923', 'ENSEMBL:ENSOANG00000050923', 'Ornithorhynchus anatinus', ['https://archive.monarchinitiative.org/#panther']], ['LOC100912373', 'NCBIGene:100912373', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSGALG00000037992', 'ENSEMBL:ENSGALG00000037992', 'Gallus gallus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000049102', 'ENSEMBL:ENSMMUG00000049102', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000038527', 'ENSEMBL:ENSFCAG00000038527', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000040562', 'ENSEMBL:ENSSSCG00000040562', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000051638', 'ENSEMBL:ENSBTAG00000051638', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000046842', 'ENSEMBL:ENSPTRG00000046842', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000029843', 'ENSEMBL:ENSECAG00000029843', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000044353', 'ENSEMBL:ENSCAFG00000044353', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['febA', 'dictyBase:DDB_G0291990', 'Dictyostelium discoideum', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000047666', 'ENSEMBL:ENSMODG00000047666', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']]]	14	[['viable', 'FBcv:0000349', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']], ['visible', 'FBcv:0000354', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']], ['abnormal neuroanatomy', 'FBcv:0000435', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']], ['response to stress process quality, abnormal', 'ZP:0100495', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']], ['short lived', 'FBcv:0000385', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']], ['long lived', 'FBcv:0000386', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']], ['fertile', 'FBcv:0000374', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']], ['feeding behavior process quality, abnormal', 'ZP:0022720', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']], ['slow aging', 'MP:0011614', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']], ['immune response process quality, abnormal', 'ZP:0103430', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']], ['decreased cell size', 'FBcv:0000360', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']], ['decreased cell number', 'FBcv:0000359', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']], ['lethal', 'FBcv:0000351', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']], ['chemical sensitive', 'FBcv:0000440', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']], ['chemical resistant', 'FBcv:0000439', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']], ['abnormal cell size', 'FBcv:0000428', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']]]	16
63	HGNC:12173	['not found']	0	['not found']	0	['not found']	0
64	HGNC:40032	['not found']	0	['not found']	0	['not found']	0
65	HGNC:40912	[['Myopia', 'HP:0000545', ['https://archive.monarchinitiative.org/#gwascatalog']], ['Abnormality of refraction', 'HP:0000539', ['https://archive.monarchinitiative.org/#gwascatalog']], ['refractive error measurement', 'EFO:0007814', ['https://archive.monarchinitiative.org/#gwascatalog']], ['age at onset', 'EFO:0004847', ['https://archive.monarchinitiative.org/#gwascatalog']]]	4	[['si:ch211-253p18.5', 'ZFIN:ZDB-GENE-121214-249', 'Danio rerio', ['https://archive.monarchinitiative.org/#panther']], ['Rd3l', 'MGI:2675860', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['rdl-1', 'WormBase:WBGene00016703', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#panther']], ['Rd3l', 'RGD:1305627', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000047159', 'ENSEMBL:ENSPTRG00000047159', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000033990', 'ENSEMBL:ENSSSCG00000033990', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000044473', 'ENSEMBL:ENSFCAG00000044473', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000029769', 'ENSEMBL:ENSCAFG00000029769', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSGALG00000027643', 'ENSEMBL:ENSGALG00000027643', 'Gallus gallus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSOANG00000000795', 'ENSEMBL:ENSOANG00000000795', 'Ornithorhynchus anatinus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000001698', 'ENSEMBL:ENSMMUG00000001698', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000036061', 'ENSEMBL:ENSECAG00000036061', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSACAG00000023141', 'ENSEMBL:ENSACAG00000023141', 'Anolis carolinensis', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000046401', 'ENSEMBL:ENSBTAG00000046401', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000028050', 'ENSEMBL:ENSMODG00000028050', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']]]	15	[['larval arrest', 'WBPhenotype:0000059', 'Caenorhabditis elegans', ['https://archive.monarchinitiative.org/#wormbase']]]	1
66	HGNC:29667	['not found']	0	['not found']	0	['not found']	0
67	HGNC:53451	['not found']	0	[['socs7', 'ZFIN:ZDB-GENE-080204-125', 'Danio rerio', ['https://archive.monarchinitiative.org/#panther']], ['Socs16D', 'FlyBase:FBgn0030869', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#panther']], ['Socs44A', 'FlyBase:FBgn0033266', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#panther']], ['1700042G07Rik', 'MGI:1914573', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['LOC107057564', 'ENSEMBL:ENSGALG00000050797', 'Gallus gallus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000047364', 'ENSEMBL:ENSPTRG00000047364', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['P3R3URF', 'ENSEMBL:ENSBTAG00000048829', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000012566', 'ENSEMBL:ENSMODG00000012566', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000032526', 'ENSEMBL:ENSFCAG00000032526', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSACAG00000007418', 'ENSEMBL:ENSACAG00000007418', 'Anolis carolinensis', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSXETG00000034343', 'ENSEMBL:ENSXETG00000034343', 'Xenopus tropicalis', ['https://archive.monarchinitiative.org/#panther']], ['LOC100911669', 'ENSEMBL:ENSRNOG00000049874', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSOANG00000042589', 'ENSEMBL:ENSOANG00000042589', 'Ornithorhynchus anatinus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000036112', 'ENSEMBL:ENSECAG00000036112', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']]]	14	[['viable', 'FBcv:0000349', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']], ['viable', 'FBcv:0000349', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']], ['abnormal body color', 'FBcv:0000356', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']], ['visible', 'FBcv:0000354', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']], ['fertile', 'FBcv:0000374', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']], ['visible', 'FBcv:0000354', 'Drosophila melanogaster', ['https://archive.monarchinitiative.org/#flybase']]]	6
